Date,TCS.NS_Open,TCS.NS_High,TCS.NS_Low,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_High,INFY.NS_Low,INFY.NS_Close,INFY.NS_Volume,LTIM.NS_Open,LTIM.NS_High,LTIM.NS_Low,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_High,TECHM.NS_Low,TECHM.NS_Close,TECHM.NS_Volume,WIPRO.NS_Open,WIPRO.NS_High,WIPRO.NS_Low,WIPRO.NS_Close,WIPRO.NS_Volume,ACN_Open,ACN_High,ACN_Low,ACN_Close,ACN_Volume,CTSH_Open,CTSH_High,CTSH_Low,CTSH_Close,CTSH_Volume,BSOFT.NS_Open,BSOFT.NS_High,BSOFT.NS_Low,BSOFT.NS_Close,BSOFT.NS_Volume,SAGILITY.NS_Open,SAGILITY.NS_High,SAGILITY.NS_Low,SAGILITY.NS_Close,SAGILITY.NS_Volume,G_Open,G_High,G_Low,G_Close,G_Volume,LT.NS_Open,LT.NS_High,LT.NS_Low,LT.NS_Close,LT.NS_Volume,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_Volume,TATASTEEL.NS_Open,TATASTEEL.NS_High,TATASTEEL.NS_Low,TATASTEEL.NS_Close,TATASTEEL.NS_Volume
2022-09-06,2812.258036114902,2817.0565866260768,2786.113227593717,2804.67919921875,1936453.0,1325.7099903813594,1333.6026967380271,1311.3305801922872,1320.085205078125,3428442.0,4342.482244025037,4360.568018300425,4270.04357645458,4280.2138671875,245531.0,954.4423089838762,959.7743449206606,941.2241282298334,953.232421875,3051076.0,189.88733796332275,190.05063459051564,187.2046544417279,188.6976318359375,18226162.0,270.0046400009662,272.17273975553934,267.5417569172053,269.5481872558594,2354500.0,59.19929966804689,59.331947969613196,58.35603236717951,58.95295333862305,2767900.0,308.70362168666645,310.95309578012706,304.5875850823318,309.3736877441406,1156589.0,,,,,,44.2451965289267,44.39776602161085,43.549094353665154,43.73980712890625,652700.0,1918.4806698508662,1929.46389536475,1896.6112737601768,1907.302978515625,1172733.0,1174.5658588505653,1189.6302455363334,1174.1093147173583,1185.4532470703125,10899618.0,99.62796820497032,100.92665820055252,98.37566277530897,100.74112701416016,59505849.0
2022-09-07,2782.210865683748,2835.935610736674,2782.210865683748,2824.90380859375,1291534.0,1306.386475113744,1329.7472054847017,1304.6174543928623,1322.3988037109375,3600574.0,4250.3745429247965,4342.481982229713,4236.41469654821,4327.37060546875,228545.0,942.747545500486,950.8128762129427,935.578362644969,946.1976928710938,2615897.0,187.60125528539152,190.75049292268318,187.08804334132606,190.09732055664062,12248532.0,268.31203426132834,273.90345774834833,265.67799195379473,272.686279296875,1899300.0,59.189832743139625,60.601593950452134,59.03823415146052,60.326820373535156,2290300.0,306.31055692202375,308.990762610271,303.53462334232813,304.3482666015625,3796332.0,,,,,,43.82562490493585,44.48358375573958,43.74934198222353,44.38822555541992,520400.0,1886.6970376803263,1906.3794937586094,1879.7960521184943,1903.2205810546875,1238549.0,1175.478839783805,1184.563114237557,1173.1963605855797,1178.5601806640625,7488501.0,99.76712195873787,101.0194274779384,99.34968206747662,99.8134994506836,43945660.0
2022-09-08,2843.200724399798,2855.308992469009,2834.3214154044554,2842.88671875,1346113.0,1338.13893063629,1343.6729067769502,1327.7966821761806,1338.9554443359375,4061475.0,4383.738025778425,4387.528050160272,4326.842685719369,4340.03515625,210685.0,958.8782717191558,979.400080908392,956.2794208798103,976.4427490234375,2634786.0,191.2870086636509,193.31652001782194,191.1003900394016,192.59335327148438,14064948.0,270.25194687666493,274.1507024595438,268.50222548807636,273.827392578125,1790700.0,59.83412374169493,60.98058824206402,59.63514766645448,60.97111129760742,2567900.0,309.56508820216544,313.01108767030354,303.773916154859,304.6832580566406,3028681.0,,,,,,44.173103544173316,44.44081815165974,43.82889696464049,44.24003219604492,929500.0,1912.7460171941304,1921.5909492753467,1892.9663869948834,1919.0638427734375,1632797.0,1181.527366464761,1185.978218827882,1173.6528558204227,1180.226318359375,7057077.0,100.55560347055838,100.55560347055838,97.7263147884606,98.19013214111328,71228405.0
2022-09-09,2865.6235800858517,2900.1545684530834,2841.855497183731,2885.9384765625,1561185.0,1349.9326999442885,1378.9635106957787,1342.674997256416,1371.3883056640625,4816910.0,4360.711961187409,4509.379325343083,4325.212215848809,4484.09765625,482895.0,988.1372914480755,1014.7528346007741,973.440447168037,1009.6448364257812,3394349.0,194.55289881880913,195.69596111381966,191.91687318123212,194.6228790283203,14671342.0,275.1966986755811,277.75468004018694,274.7212378869157,276.2902526855469,2005100.0,61.321678570536335,62.240746894811295,61.14165279149163,62.07019805908203,2261200.0,307.65067205163064,317.1750279960835,304.58758388732207,314.6862487792969,4075468.0,,,,,,44.54599401474462,44.804148956494515,44.345208053607394,44.61292266845703,508000.0,1921.931048973193,1931.6994264101445,1889.5157687483972,1895.1046142578125,980869.0,1191.4561604892992,1191.4561604892992,1170.4573041604863,1172.8768310546875,8314850.0,99.25691521266667,99.58158594977321,97.86546313024611,98.05098724365234,63647166.0
2022-09-12,2905.8949993497577,2932.712706306049,2892.531144596041,2908.630615234375,1785928.0,1384.2253536649393,1402.4603090481628,1380.0067919378967,1393.6602783203125,5494819.0,4546.846335952632,4641.832153057361,4516.6713612065605,4616.982421875,755745.0,1021.6085961446754,1044.0122934285498,1021.5637449928864,1030.65966796875,5230075.0,195.88257826327884,198.00539195149258,195.04277304125844,196.8856658935547,11678424.0,279.4473091299445,282.243020787267,278.30622069051685,280.76910400390625,2026400.0,62.6387007219296,63.093492863020835,62.51552935638213,62.83767318725586,1968700.0,317.79723652735316,326.6036776581135,315.4041850474785,323.5884094238281,5357436.0,,,,,,44.65116632959532,45.16747618619986,44.65116632959532,45.04317855834961,788000.0,1895.1046868335607,1911.8712240039051,1893.306560200178,1906.9141845703125,791708.0,1173.447281793324,1192.3691689901582,1173.447281793324,1186.0009765625,7435419.0,99.07139416624686,100.1381684672941,98.79310091023102,99.95264434814453,40838533.0
2022-09-13,2927.016583464254,2927.016583464254,2892.530488565493,2896.43212890625,1972678.0,1407.903706776797,1408.9016188074963,1398.287272287198,1401.5985107421875,4947158.0,4648.739897723209,4653.3450827831875,4553.609798203441,4584.16845703125,313539.0,1035.946897789447,1043.5193032418485,1024.3865688334295,1028.2847900390625,2483685.0,198.23866489563017,198.75187681483558,196.65238515834085,197.1889190673828,9408334.0,273.9604479012686,275.71013971031385,266.58128890762043,267.703369140625,1789200.0,61.03743069158264,61.66277885872388,59.303522273947884,59.530921936035156,3832200.0,326.79505658765106,327.3693947014671,319.71163108271935,320.6210021972656,1766155.0,,,,,,44.326086118583326,44.34520911257754,43.695041906126846,43.790653228759766,1339500.0,1913.7179466691077,1939.0864219939524,1908.080454975113,1935.5386962890625,1761021.0,1195.1081207827935,1200.4491194045427,1187.3477160754526,1195.906982421875,8888657.0,100.18455303572723,100.8338945300422,99.76712022899495,99.95264434814453,44179394.0
2022-09-14,2811.8090673004745,2817.549195989468,2792.794644674827,2798.714111328125,5090269.0,1358.097606026967,1359.8666267473366,1335.4172852850338,1338.5018310546875,14332197.0,4421.156975596564,4453.97043741788,4360.71147007083,4431.08740234375,568515.0,996.5164186603431,1005.3434531880322,981.2819050657156,998.9359741210938,5179539.0,190.82048171591632,197.2122737180181,190.82048171591632,194.226318359375,17583964.0,267.15195435421606,268.7114509081479,262.48292515645187,264.8602294921875,2397600.0,59.62567829794728,59.62567829794728,58.47921372140661,58.77293395996094,3301500.0,310.6180725097656,315.5956311192427,309.1822416661149,310.6180725097656,2710077.0,,,,,,43.838450588965024,43.96274820272174,43.283898457493656,43.58985900878906,1139500.0,1909.587139461203,1917.654445698056,1894.7645484068657,1899.138427734375,2322752.0,1175.4787801044877,1191.4561336808906,1174.451706778856,1181.572998046875,8678219.0,98.60757750199815,102.41087859031627,98.14376012348883,101.25133514404297,86379872.0
2022-09-15,2807.3249624982836,2814.2760067345016,2780.417694487118,2784.3193359375,2138023.0,1338.1388265199278,1338.320224775178,1296.4524443234664,1299.8544921875,12784100.0,4442.265619804685,4475.366735114246,4350.158168508519,4410.076171875,304309.0,1003.954559445794,1007.5391511290524,966.0474586381147,970.5281982421875,3392174.0,195.81259833066488,196.37245424137936,192.80332119750082,193.6431121826172,10640314.0,263.6239409054751,266.72392482706636,258.29877544863604,260.4193115234375,2198700.0,58.58343719809117,59.90992394500385,58.48868582120032,58.78240966796875,3196600.0,312.7239536608874,313.96832864447464,304.6354286314148,305.5447998046875,1805972.0,,,,,,43.30303134490636,43.51337699241117,42.662423786674296,43.13092803955078,1237500.0,1904.1925844902735,1929.0750735318522,1900.013171112644,1902.637451171875,1566565.0,1179.1307346574977,1188.5116835520153,1167.1476896556205,1169.8638916015625,10365600.0,100.78751863863822,101.112189390949,98.79310247831255,99.25691986083984,62926791.0
2022-09-16,2758.8917984020136,2775.350164437028,2690.726721458401,2698.52978515625,5322221.0,1292.7782765113873,1292.7782765113873,1241.3846477911488,1249.2774658203125,20464045.0,4384.698070600596,4384.698070600596,4176.209222820472,4201.92236328125,516498.0,954.3973844319465,962.4178632950744,921.239916616001,925.8998413085938,6635089.0,192.57004545990898,192.57004545990898,186.7148020442499,187.39129638671875,20192486.0,259.6681144876283,260.6570518525008,256.8724032411619,259.2972412109375,3838900.0,58.29918041605096,59.35089709293453,57.64541225054809,58.93400192260742,6272100.0,305.5448324180739,305.9277148221958,292.90950859766633,294.919677734375,2542624.0,,,,,,43.00662617056591,43.25522143046387,42.452073966852986,42.997066497802734,2150700.0,1892.43175201416,1902.054310076249,1861.3286107381184,1866.1884765625,3881617.0,1161.213264147553,1165.4359048168926,1137.133067391258,1140.8763427734375,20217708.0,98.5148046044592,99.72073257347353,97.40164576943926,98.05098724365234,107967267.0
2022-09-19,2723.015072507459,2728.3965252199246,2679.7841128450286,2716.557373046875,2072220.0,1262.840313282475,1275.541293444799,1252.498064430117,1261.298095703125,6595241.0,4210.077745962333,4211.996651042535,4088.563175455103,4177.6484375,332316.0,928.4090761126894,942.6129961804007,916.8487481705167,931.5455932617188,2485826.0,188.9542637219767,189.5141339023149,185.2218338212957,187.53128051757812,13584188.0,257.11013078981347,261.82669277184397,256.9389719038915,261.484375,2165200.0,58.517107930042535,60.1373220966696,58.44131044486442,59.89097213745117,3635500.0,297.8870267931316,298.0784533630144,284.5337893346578,287.3097229003906,3489957.0,,,,,,42.729343195228594,43.991431396413546,42.662414551782234,43.74283981323242,1372700.0,1867.2575923283462,1877.8034772624394,1851.60884836333,1857.1490478515625,1755456.0,1140.876367867208,1151.6040077939597,1132.7278822878002,1142.3599853515625,7580254.0,98.51481131488377,98.51481131488377,95.54638283443926,95.63914489746094,51146568.0
2022-09-20,2735.572042522209,2762.4344192765325,2717.633865194194,2726.8720703125,1544295.0,1277.3101661666406,1282.3906462376121,1256.5803766678841,1259.7103271484375,7219797.0,4221.5910582051865,4313.938362603425,4212.572298277373,4227.10791015625,311399.0,944.5398130208562,955.0246988768675,940.955221700094,946.466552734375,2321528.0,189.42081999806598,191.00709987949577,188.69766739035384,188.90760803222656,8989822.0,258.27977809268634,258.5555534568743,254.4951290454452,256.9770202636719,2390100.0,59.42669609324214,59.59724493291342,58.36550250986643,58.706600189208984,2193600.0,290.51645861714115,296.8819699075275,290.0378483064045,291.7608337402344,1821692.0,,,,,,43.398628905257475,43.58029547402952,43.09266838108441,43.56117248535156,1057200.0,1876.8801637979375,1900.9851455207381,1871.0483248632986,1878.532470703125,1666658.0,1151.4898271317024,1158.4514907194557,1138.8220264150539,1142.54248046875,8411448.0,96.65953939965577,98.65395555403664,96.47401527811449,98.14376068115234,52140254.0
2022-09-21,2715.8396884709605,2727.858178103322,2689.066874759079,2691.802490234375,2253818.0,1251.8629984379054,1259.9372147231684,1241.4300509581421,1249.4588623046875,7917054.0,4207.198617305785,4295.468234818243,4192.519183525556,4232.04833984375,283595.0,938.4460276721315,956.144948518894,938.2668418511577,950.0512084960938,2760138.0,189.37415386203048,189.37415386203048,186.38821287387174,186.97140502929688,19290112.0,256.74879269767354,261.4463470041721,252.22239728821665,252.39358520507812,2746500.0,59.085604180474526,59.51197632126534,56.90637321180461,56.925323486328125,4066700.0,291.95225537512914,293.57954192597515,286.4482374459259,289.5592041015625,1921494.0,,,,,,44.02012856513111,44.33564886959298,43.43688997350397,43.5516242980957,1116100.0,1867.2575425398484,1891.7513364246145,1838.5843354163487,1842.5208740234375,1618385.0,1139.7580348153278,1156.3060391967588,1138.9591731329301,1145.6925048828125,9207309.0,98.14376157696408,99.44244459419,96.7523094208292,96.89144897460938,46142823.0
2022-09-22,2681.757156622946,2717.5886173125486,2672.16027681335,2697.36328125,2017983.0,1239.5703320849489,1255.5372570833497,1233.809552280041,1241.0218505859375,9168498.0,4197.604845837402,4283.955574094628,4185.131962866913,4252.1015625,331517.0,940.955238014399,960.6704906204151,934.0100922100071,939.5214233398438,3867282.0,185.68837631151962,186.78478037605223,184.28871518354333,185.66505432128906,16500324.0,251.12886038702962,258.13714733656343,249.08438492582215,249.44573974609375,3462900.0,56.821094434822676,57.36116456702481,56.49894702136921,56.66001892089844,3844900.0,287.1661524280623,293.7231187509134,285.92177745236137,290.6121520996094,1648633.0,,,,,,43.29345734713481,43.34126664587298,42.260841416996165,42.28952407836914,808500.0,1829.253476986946,1852.1920197060658,1820.5057185954038,1835.2796630859375,1875115.0,1134.8505978968233,1142.6110027498532,1128.5053470017444,1134.896240234375,10308170.0,96.89144680119709,97.67994200048645,96.01019661966268,96.10295867919922,61380323.0
2022-09-23,2694.3140576546994,2710.9068705929853,2671.891337467826,2674.626953125,2652374.0,1240.6134926298298,1265.3804461403417,1235.6238222755599,1238.753662109375,10426200.0,4232.145495636039,4336.725830939673,4223.510422078859,4238.765625,346327.0,930.2014506920718,940.8656317838175,915.8630853634851,927.6026000976562,3230711.0,185.73503478640845,186.34154891413286,183.6588650818092,183.98545837402344,13966710.0,246.4218104801757,247.58190684663106,243.62609895947392,247.2205810546875,3100000.0,56.309453903274346,56.43262888417324,55.077714937471626,55.75990676879883,3006300.0,290.6121514817018,293.57954089289274,285.2517108053652,286.3525085449219,1815085.0,,,,,,41.907080582515576,42.25128350504986,41.056123830403685,41.63936233520508,683600.0,1837.0292837930185,1842.3264900882443,1800.6289361848953,1804.808349609375,1948766.0,1134.394179751921,1139.3927402184245,1112.0714541784876,1113.62353515625,9528051.0,98.51480438240883,100.09178765197241,96.24210215049438,96.75230407714844,109765520.0
2022-09-26,2654.71631350349,2713.9123102298004,2624.4456333593535,2685.704345703125,2925489.0,1233.8093614155043,1269.5988607267132,1229.273297586771,1252.180419921875,9414587.0,4199.522998391658,4303.14385373237,4110.725869471892,4232.04833984375,337094.0,922.1361051452121,942.9715419232746,908.2906104114534,925.631103515625,3314114.0,182.88905932422577,186.248251823376,179.4365646233762,184.19540405273438,18994144.0,245.3757750482355,249.48373358961538,244.44386159542617,244.9003143310547,2349800.0,55.693577492943916,56.28102512359556,55.31458286913761,55.60830307006836,2733100.0,285.68246635094425,285.68246635094425,271.65916283099784,278.2640075683594,2968854.0,,,,,,41.56287007205103,42.23215650852727,41.5437470813892,41.591552734375,795900.0,1797.1784055570888,1824.199307356623,1767.04723704856,1799.5596923828125,1529101.0,1092.8756748841324,1103.7175409409906,1084.2479451217905,1085.252197265625,12479523.0,96.84506956769074,96.89144705893663,91.37202311297793,92.62432861328125,101291962.0
2022-09-27,2699.1575251901013,2713.1493914587795,2669.200855861596,2706.377685546875,2227447.0,1264.1557721461727,1275.9949447974686,1250.1393771282699,1264.24658203125,8561254.0,4253.253139928631,4357.833467528952,4199.523797308283,4330.05712890625,353988.0,927.4681539656481,936.474483424702,913.2194362702098,916.3111572265625,4448875.0,185.12851119717075,187.27466116602122,182.88905902677266,185.875,12454694.0,246.73562072216316,250.28256862243057,241.7908314642845,243.7592315673828,2495800.0,55.99677650056742,56.50842305484148,54.651339577545095,54.92611312866211,2753500.0,282.09289985106057,283.911613002596,276.39742605361965,278.4554443359375,1455093.0,,,,,,41.91664106409887,42.25128432052345,40.65455271510052,40.75016403198242,823500.0,1803.9822970196465,1811.758082782662,1781.1409263407877,1789.5970458984375,1443698.0,1092.8529328199063,1107.460896407162,1077.3777647816369,1093.880126953125,16154822.0,94.01577996539724,94.01577996539724,89.51675286879683,90.58353424072266,104949032.0
2022-09-28,2672.7882836301883,2735.527011795521,2672.7882836301883,2722.701171875,2739767.0,1251.0465966039471,1275.405240966301,1249.232170793064,1265.289794921875,7022098.0,4316.576934059942,4377.981896002559,4279.302109559176,4342.6259765625,374946.0,910.4861250966475,928.7675612980615,903.8098133384756,922.7633056640625,1965519.0,184.7552861997675,186.85477808840125,184.45202910791633,185.7117156982422,8921590.0,244.38680865327683,250.7674833528772,243.46441370106896,249.07484436035156,2552600.0,55.096659597697425,56.47052006508616,54.67028748757211,56.148372650146484,4517100.0,277.21109793960943,277.97686275229347,272.04211242385446,273.09503173828125,1282175.0,,,,,,41.21867013442225,42.614615850205574,40.9509555169674,42.471195220947266,845800.0,1778.419211072194,1803.982152175252,1774.4341449184303,1784.008056640625,1853503.0,1077.491757249726,1085.5489575446488,1062.3132660155625,1064.7554931640625,16997059.0,89.56314179072568,90.76906277115279,88.12530503554481,88.31082916259766,71724106.0
2022-09-29,2739.159868244052,2740.819237350906,2681.7576968073727,2688.30517578125,2493902.0,1274.5433714005803,1279.0340307679621,1263.7475161988737,1268.873291015625,6119965.0,4365.508896775238,4410.267262426961,4209.597864747551,4260.208984375,466182.0,934.5477844010961,936.0264502652857,897.6265359123329,902.510498046875,3176310.0,187.08802926983896,187.50792474227822,182.67909121400504,183.2622833251953,11883068.0,246.21261990253552,248.29511139378985,243.14113285628684,245.59449768066406,2559100.0,55.598843184779014,55.81676595940178,54.6418740283965,55.38092041015625,4541800.0,277.593946433823,278.3597111529578,267.447403239004,268.7875061035156,2125356.0,,,,,,42.021813002802446,42.37557922935526,41.80190407022434,42.20347595214844,818000.0,1792.950227487386,1805.342884684095,1747.0244978760531,1764.6171875,2377718.0,1077.3320028920632,1080.7556609643932,1055.8766040342564,1061.4915771484375,14671827.0,89.9805773021531,91.14012082408806,89.42399782708272,89.8414306640625,60884592.0
2022-09-30,2682.519766307639,2708.3954537489426,2645.970732786134,2694.807373046875,2817353.0,1260.0730925292116,1287.6070878182486,1248.3247318287565,1282.2998046875,8120130.0,4240.780329906524,4298.155405800416,4137.735218301715,4277.095703125,410491.0,897.0439131197269,912.9953324037309,882.3022714403436,903.8546142578125,3848885.0,183.09902121790446,185.08187461571652,180.78957450639317,183.93881225585938,13570530.0,246.01289141100517,251.09080870295006,244.339289316242,244.67208862304688,2924400.0,55.48513627432637,55.82623037946261,54.404992291011176,54.42394256591797,3851500.0,268.97896194211285,272.99929974848817,265.9637231933571,270.366943359375,1767526.0,,,,,,42.28953411958052,42.79628070995767,41.82103351834006,41.84971618652344,971500.0,1772.8304319264964,1830.1768494729101,1765.1519387336052,1795.914794921875,2339518.0,1054.96372509037,1096.5048940159172,1054.96372509037,1085.4349365234375,18613024.0,89.84141886198128,93.1345248625922,88.7746375464812,92.11412811279297,66436616.0
2022-10-03,2686.24176011575,2709.2922716585967,2667.40667598806,2677.227783203125,1763331.0,1280.9847375980942,1280.9847375980942,1257.3971999369394,1264.4281005859375,4943169.0,4276.2797148096215,4317.536171560084,4200.482968686678,4270.2353515625,243677.0,905.1092641594278,912.5024833963737,895.3860825567193,901.0765991210938,2431236.0,183.77550011223917,185.6883731353721,182.23587859303575,184.05543518066406,8140834.0,247.49635106891955,253.99116176100398,245.97489974516327,251.88963317871094,1893900.0,55.18193452197042,56.47052057906239,54.603963835695055,55.930450439453125,4771500.0,270.89339024695823,272.1377651604457,265.29364471216405,266.9687805175781,995894.0,,,,,,42.26085033024042,42.89189454490142,41.83059208221288,42.68154525756836,629700.0,1800.0942654129112,1800.0942654129112,1763.1592858850006,1768.310791015625,1850414.0,1091.7117072217247,1103.3294933419215,1078.7015883112226,1081.6688232421875,11852723.0,92.39241539291658,92.43879995917861,90.90820127731658,91.23287200927734,37282313.0
2022-10-04,2717.588479250171,2778.623160247525,2711.355007562385,2772.479248046875,2145875.0,1287.9701100239968,1299.3556762181945,1282.7990407907328,1296.7701416015625,6631341.0,4351.117427695138,4411.083213633605,4316.577134994582,4402.064453125,282151.0,915.8630750558475,928.4091445771604,912.1888908603577,921.5088500976562,2715420.0,186.59816310708624,189.42080737394997,186.15493138474395,189.18753051757812,12591696.0,257.1291832679588,261.44637526328194,256.67275949318054,260.8472900390625,3143700.0,56.56528100974235,57.80649338959096,56.52738045700306,57.47487258911133,5067700.0,272.71214919304765,278.4076235751704,269.3618770181649,274.6744689941406,3012926.0,,,,,,43.02574850045872,44.01055891009887,43.02574850045872,43.9340705871582,1104100.0,1783.8624081000194,1828.2328884345288,1783.8624081000194,1819.096435546875,1637532.0,1094.587668996287,1103.808870249341,1091.095426399377,1101.61767578125,8948850.0,93.04176550236764,94.15492433850737,92.76347225468706,93.83025360107422,40186702.0
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,258.03251735373334,263.3481642843393,256.3493679704992,260.8757629394531,1843000.0,56.906371493164784,57.93913792993608,56.58422406478488,57.446441650390625,4690700.0,,,,,,,,,,,43.656797031710184,44.469504236834524,43.456011060656635,44.106178283691406,1019400.0,,,,,,,,,,,,,,,
2022-10-06,2790.2830834970473,2801.942897089288,2773.645382615285,2782.166015625,1790816.0,1310.9225051715146,1324.3492990029515,1310.1059914970522,1320.1307373046875,6180672.0,4427.873533131406,4489.038633399473,4423.555996641895,4477.09326171875,277078.0,926.1238958716604,936.4744466710305,920.6574161955383,924.197265625,2397633.0,190.98377259819824,192.6866908684247,190.0973233570753,191.3570098876953,11203878.0,260.162634844741,262.17858397639094,255.98810414662128,256.2448425292969,2336800.0,57.19061641010847,57.266413888915686,56.33787218355812,56.574745178222656,2823100.0,278.45543353989706,285.6345871850236,278.1204005273809,282.52362060546875,2089120.0,,,,,,43.981879017593414,44.106176653463024,43.417763466909015,43.637672424316406,633100.0,1829.2535369091447,1865.2165448079961,1825.4628177521543,1859.3360595703125,2771898.0,1108.830344904405,1118.4166846220046,1103.87730611944,1105.680419921875,13352162.0,94.61875043562331,96.28849592128638,94.38684173357521,96.05658721923828,48169310.0
2022-10-07,2778.0850813198663,2784.9016754249496,2742.8367425378724,2748.935546875,1939879.0,1312.1472810452483,1322.580228801138,1306.5226056830536,1316.5472412109375,3994466.0,4480.642932464614,4494.938680244258,4421.15688068457,4456.896484375,205622.0,922.942734590174,928.8124376389336,915.0117929388788,917.52099609375,1539126.0,191.19369117989484,192.103476545473,189.53743132142904,190.4005584716797,7580186.0,253.40154740224142,253.7628731608497,245.61349874448692,246.9637908935547,1951200.0,56.044160266555714,56.044160266555714,55.001916767354075,55.41881561279297,3675600.0,282.2843247189312,284.53379877707283,280.0827292138873,281.0877990722656,933206.0,,,,,,43.21697661610614,43.322151256041515,42.06962254451538,42.22260284423828,758900.0,1851.6088394875173,1874.8875488287972,1849.713539316172,1870.6109619140625,1469264.0,1102.2795971833257,1115.6321543527151,1102.2795971833257,1110.359619140625,7714340.0,95.82467651367188,96.01020064051461,94.52598639389738,95.82467651367188,36080875.0
2022-10-10,2699.6956750029613,2804.634011871847,2695.2111306923252,2797.05517578125,3064063.0,1294.0031838358084,1329.066986901801,1294.0031838358084,1326.93505859375,5274677.0,4384.698121091671,4523.770954579328,4361.479182160211,4507.0283203125,236016.0,903.4066262426032,925.7207295994573,899.2843680087661,922.4497680664062,1660433.0,186.761433655658,192.91994796801004,186.5048348251802,191.89352416992188,18714926.0,248.65643782498597,248.65643782498597,243.36931694515278,245.19509887695312,1526800.0,55.94940123559897,56.01572538568688,54.78398652268916,55.09666061401367,2919200.0,276.6367550071892,277.45039836432716,267.6388871573248,276.73248291015625,4479425.0,,,,,,42.404266608372126,42.79627886174796,42.22260363882561,42.46163558959961,572800.0,1851.6088411850967,1863.2725189248454,1830.711418568047,1856.1285400390625,1656954.0,1097.8743645838504,1103.6262649687026,1090.1139598954956,1098.2396240234375,6329527.0,94.61875175117527,96.0102039828102,93.83026356870722,95.7319107055664,36641275.0
2022-10-11,2780.417520985849,2820.778420484031,2738.5768094281584,2753.106689453125,4730645.0,1326.9348942612842,1342.3575126771138,1288.3329432818086,1291.689697265625,12824774.0,4535.331565615382,4564.01909912679,4395.587415069918,4417.99072265625,332326.0,927.0649461212959,927.5130200440224,896.6407158288562,900.494140625,2310765.0,193.57313033346466,194.972791455526,187.69455077318923,188.67431640625,22723292.0,243.62610033774618,244.6816092750942,238.93804978932178,240.56411743164062,2261800.0,54.821890394755115,54.982962307767885,53.950195832394755,54.21549606323242,3216400.0,279.987050071576,281.5664583577735,268.6439791237008,269.6490783691406,2868007.0,,,,,,42.260849917082844,43.073557096370955,42.06006395241234,42.54768753051758,987500.0,1869.8820320262546,1869.8820320262546,1818.8047944798323,1826.2889404296875,1047963.0,1101.982746487589,1101.982746487589,1073.2691292307711,1076.373291015625,9215177.0,96.05657773450368,96.1493397907051,92.57794754726609,93.08814239501953,41083734.0
2022-10-12,2766.8737522836636,2789.2964713334904,2746.3795184552414,2781.08984375,1665247.0,1303.6649210392081,1307.3844717340612,1282.3908230970678,1296.135009765625,5481467.0,4421.252440608354,4465.770935678727,4371.217094559326,4454.0654296875,272767.0,903.137715623443,912.9953411366304,894.5347188723599,910.3965454101562,2192421.0,188.60432733372502,191.10039239837533,187.3679629149621,190.33058166503906,12610118.0,241.06081050871575,242.54128164915002,238.72068087500156,238.8544158935547,1699400.0,54.27233788266261,54.376562575740934,53.751218031665935,53.77016830444336,2584300.0,270.31910234372594,272.37712087312855,267.30386317627045,271.0370178222656,1271565.0,,,,,,42.557246531533615,42.595492518677595,41.180423820392846,41.199546813964844,916300.0,1827.3095543451602,1862.3005883645358,1805.9747907846406,1857.6837158203125,1907748.0,1073.6800455545388,1087.2379927529598,1069.6171531804475,1084.2935791015625,7417103.0,93.08815043490686,93.87663859665636,91.83584487479978,93.273681640625,41357469.0
2022-10-13,2781.090035970088,2789.386442591945,2737.679736477988,2783.377197265625,2054781.0,1298.2216523105023,1304.5267376311374,1283.7062459953604,1288.151611328125,4821514.0,4427.873355975614,4451.907454079227,4375.583193916964,4410.4111328125,286696.0,913.0402303078429,914.9669700960577,898.8811049812148,907.7529907226562,1344162.0,180.5562853692164,183.0523505597937,176.40396020705126,176.87051391601562,84896212.0,232.74143449811916,247.54627634644592,232.05372522653846,245.91294860839844,3435100.0,52.69003267611687,56.176803656150604,52.491060216102916,55.85465621948242,5212100.0,271.1805390157079,271.1805390157079,264.6714517073629,268.4524841308594,1074518.0,,,,,,40.425079082445514,42.78671573248142,40.21473346294482,42.56680679321289,625200.0,1847.721014669323,1858.412719646368,1815.8888930331207,1823.5675048828125,1303645.0,1082.5361625931992,1092.8529007335005,1077.3777331495853,1087.740234375,7328492.0,93.78387409141816,94.43322267859249,91.65031836088102,92.85623931884766,34668093.0
